0,1,2,3,cbsa_code,year,PM2.5_sample_duration,Ozone_sample_duration,Carbon_monoxide_sample_duration,Sulfur_dioxide_sample_duration,cluster
68.93624416208812,-11.31763874605777,-38.23225149381225,-3.444151860461855,16300.0,2018.0,0.0,0.0,0.0,0.0,1
31.45069855065286,-57.234842556207546,-33.45689062093341,-3.850133939837805,16300.0,2019.0,0.0,0.0,0.0,0.0,1
-126.41852261227251,-18.160981201895275,59.917484438702516,25.15191728029745,16540.0,2005.0,0.0,0.0,0.0,0.0,0
-132.11564238338872,-40.218976255939445,56.24957582690758,28.108473848862225,16540.0,2006.0,0.0,0.0,0.0,0.0,0
-132.37866454632947,-7.139765698931625,53.93950728673566,21.128373891041605,16540.0,2007.0,0.0,0.0,0.0,0.0,0
-126.26174978455786,-23.645055585921913,60.44026926934443,27.19505078659801,16540.0,2008.0,0.0,0.0,0.0,0.0,0
-128.03417420792664,-58.95304925895115,61.04979869049116,32.27601378883906,16540.0,2009.0,0.0,0.0,0.0,0.0,0
-130.68493412959737,-17.249329955833378,56.16750283682583,26.00277659310924,16540.0,2010.0,0.0,0.0,0.0,0.0,0
-109.26200324418267,-27.40872513324549,75.79149718253277,35.702460682801515,16540.0,2011.0,0.0,0.0,0.0,0.0,0
-174.68208876145044,-28.923300966989157,18.10522034296766,12.75631709514143,16540.0,2012.0,0.0,0.0,0.0,0.0,0
-224.5346585820603,-33.519587996433266,-25.640264909731325,-3.1805542851563393,16540.0,2013.0,0.0,0.0,0.0,0.0,0
-218.74544955443565,-62.39869097430226,-18.90569830662735,0.732937162442843,16540.0,2014.0,0.0,0.0,0.0,0.0,0
-233.8782128782103,-73.86537892108528,-31.543987367795033,-3.977888100786017,16540.0,2015.0,0.0,0.0,0.0,0.0,0
-218.32231573181735,-76.15478869222446,-17.644049386901937,1.962645999682897,16540.0,2016.0,0.0,0.0,0.0,0.0,0
-232.87010843136983,-83.93743943407519,-30.091158843294668,-3.37064411844255,16540.0,2017.0,0.0,0.0,0.0,0.0,0
-229.55608274385526,-77.0548048979031,-27.48684683640779,-1.8193280949597601,16540.0,2018.0,0.0,0.0,0.0,0.0,0
-221.33603083944894,-69.71922027420013,-20.74917019802928,0.04458394305084663,16540.0,2019.0,0.0,0.0,0.0,0.0,0
-133.939521279253,0.5504624222879946,-42.292919970465,-10.968265992801744,16580.0,2005.0,1.0,0.0,0.0,1.0,0
-150.73877211668386,-17.229075163851608,-40.842786993436675,-6.545609600951619,16580.0,2006.0,1.0,0.0,0.0,1.0,0
-145.41283218083214,-4.539453096418419,-41.95819986036071,-8.693228549435283,16580.0,2007.0,1.0,0.0,0.0,1.0,0
