year,cbsa_code,PM2.5_sample_duration,PM2.5_arithmetic_mean,PM2.5_standard_deviation,PM2.5_ninety_ninth_percentile,PM2.5_seventy_fifth_percentile,Ozone_sample_duration,Ozone_arithmetic_mean,Ozone_standard_deviation,Ozone_ninety_ninth_percentile,Ozone_seventy_fifth_percentile,Carbon_monoxide_sample_duration,Carbon_monoxide_arithmetic_mean,Carbon_monoxide_standard_deviation,Carbon_monoxide_ninety_ninth_percentile,Carbon_monoxide_seventy_fifth_percentile,Sulfur_dioxide_sample_duration,Sulfur_dioxide_arithmetic_mean,Sulfur_dioxide_standard_deviation,Sulfur_dioxide_ninety_ninth_percentile,Sulfur_dioxide_seventy_fifth_percentile,Good,Moderate,Unhealthy for Sensitive Groups,Unhealthy,Very Unhealthy,AQI Maximum,AQI 90th Percentile,AQI Median,# Days CO,# Days NO2,# Days O3,# Days SO2,# Days PM2.5,# Days PM10
2006.0,24340.0,1.0,14.561017,11.733463,79.3,18.3,0.0,0.04613883333333333,0.015169833333333336,0.09166666666666666,0.05491666666666667,0.0,0.3683865,0.2110515,1.2999999999999998,0.4,0.0,1.440028,2.073391,9.424999999999999,2.075,0.6465753424657534,0.30684931506849317,0.03561643835616438,0.010958904109589041,0.0,200.0,77.0,43.0,1.0,82.0,151.0,0.0,131.0,0.0
2007.0,24340.0,1.0,14.982143,8.534616,36.5,19.9,0.0,0.050232333333333344,0.01541225,0.09100000000000001,0.05933333333333333,0.0,0.25752949999999997,0.13786199999999998,0.75,0.3,0.0,1.560479,1.6847675,8.65,1.95,0.5247252747252747,0.40934065934065933,0.04945054945054945,0.016483516483516484,0.0,169.0,90.0,49.5,0.0,12.0,137.0,0.0,215.0,0.0
2008.0,24340.0,1.0,12.266667,6.734647,33.2,16.3,0.0,0.045781666666666665,0.012441583333333334,0.07325,0.05475,0.0,0.2729685,0.131091,0.8,0.3,0.0,1.59509875,1.66854325,7.525,2.125,0.5753424657534246,0.41643835616438357,0.00821917808219178,0.0,0.0,147.0,76.0,46.0,0.0,0.0,120.0,0.0,245.0,0.0
2009.0,24340.0,1.0,10.653448,6.812404,34.8,13.6,0.0,0.04250158333333334,0.012364,0.07716666666666665,0.04991666666666667,0.0,0.279454,0.1564415,0.95,0.3,0.0,1.3592777500000002,1.3674945,6.774999999999999,1.75,0.7616438356164383,0.2273972602739726,0.010958904109589041,0.0,0.0,140.0,70.0,40.0,5.0,0.0,227.0,1.0,132.0,0.0
2010.0,24340.0,1.0,11.386441,7.245842,45.5,15.7,0.0,0.046496249999999996,0.011692000000000001,0.07499999999999998,0.054833333333333345,0.0,0.3167775,0.14932099999999998,1.0,0.3,0.0,1.3755431999999999,1.9492597999999997,8.0,1.6800000000000002,0.7589041095890411,0.2273972602739726,0.0136986301369863,0.0,0.0,126.0,71.0,38.0,0.0,0.0,306.0,1.0,58.0,0.0
2011.0,24340.0,0.0,9.591836,5.414723333333334,26.7,12.766666666666666,0.0,0.044540083333333334,0.013266833333333334,0.08574999999999999,0.05316666666666667,0.0,0.277969,0.149158,0.8500000000000001,0.3,0.0,1.0169792000000002,1.0798645999999998,5.040000000000001,1.34,0.7041095890410959,0.273972602739726,0.0136986301369863,0.00821917808219178,0.0,156.0,69.0,41.0,0.0,0.0,188.0,0.0,177.0,0.0
2012.0,24340.0,0.0,9.641645333333333,5.652329999999999,27.666666666666668,12.299999999999999,0.0,0.05061325,0.015434249999999998,0.08741666666666666,0.060833333333333316,0.0,0.280054,0.1542885,0.9,0.3,0.0,1.0950413,1.2768604,6.15,1.35,0.6420765027322405,0.2923497267759563,0.060109289617486336,0.00546448087431694,0.0,161.0,87.0,44.0,0.0,0.0,210.0,0.0,156.0,0.0
2013.0,24340.0,0.0,9.144314999999999,5.943776333333333,25.266666666666666,11.9,0.0,0.04670883333333333,0.01219225,0.07441666666666667,0.0555,0.0,0.2444325,0.11367050000000001,0.6499999999999999,0.3,0.0,0.8870511999999999,1.0606880999999997,4.970000000000001,1.0699999999999998,0.7041095890410959,0.28493150684931506,0.010958904109589041,0.0,0.0,138.0,71.0,41.0,0.0,0.0,201.0,0.0,164.0,0.0
2014.0,24340.0,0.0,9.987801,5.3036970000000005,26.766666666666666,12.233333333333334,0.0,0.04534383333333333,0.011719916666666668,0.07125000000000002,0.05258333333333334,0.0,0.2411585,0.115844,0.75,0.3,0.0,1.2111348,1.16669,6.0,1.4,0.684931506849315,0.3013698630136986,0.0136986301369863,0.0,0.0,121.0,67.0,42.0,1.0,0.0,163.0,0.0,201.0,0.0
2015.0,24340.0,0.0,9.364151,6.685829,26.45,11.85,0.0,0.04542308333333333,0.0107825,0.07,0.05250000000000001,0.0,0.2348805,0.127328,0.75,0.3,0.0,1.2081678999999999,2.1017591,10.41,1.23,0.7068493150684931,0.28493150684931506,0.005479452054794521,0.0027397260273972603,0.0,153.0,67.0,40.0,0.0,0.0,191.0,6.0,168.0,0.0
2016.0,24340.0,0.0,8.506548,4.6124745,23.2,10.75,0.0,0.04545241666666667,0.012350333333333331,0.07716666666666665,0.053,0.0,0.227785,0.11350299999999999,0.6499999999999999,0.25,0.0,0.7363463999999998,1.316711,6.25,0.76,0.7513661202185792,0.22131147540983606,0.0273224043715847,0.0,0.0,133.0,66.0,40.0,0.0,0.0,217.0,1.0,148.0,0.0
2017.0,24340.0,0.0,8.0987335,3.8985305,20.0,9.9,0.0,0.04182058333333333,0.01118325,0.06758333333333333,0.04866666666666667,0.0,0.21718949999999998,0.1222185,0.75,0.2,0.0,0.6885218,1.2467650000000001,5.96,0.85,0.7513661202185792,0.22131147540983606,0.0273224043715847,0.0,0.0,133.0,66.0,40.0,0.0,0.0,217.0,1.0,148.0,0.0
2018.0,24340.0,0.0,7.8470580000000005,3.997662,20.2,9.9,0.0,0.04018291666666667,0.01223075,0.07208333333333333,0.04733333333333334,0.0,0.234907,0.09948950000000001,0.6,0.3,0.0,0.4730058,0.7716221999999999,3.7600000000000002,0.61,0.8,0.18904109589041096,0.010958904109589041,0.0,0.0,115.0,64.0,40.0,0.0,0.0,226.0,0.0,139.0,0.0
2019.0,24340.0,0.0,7.557980000000001,3.7779920000000002,18.75,9.45,0.0,0.039556749999999995,0.010737666666666666,0.06574999999999999,0.04733333333333334,0.0,0.4159325,0.24701299999999998,1.2,0.6,0.0,0.6110989,0.7862519,4.13,0.6700000000000002,0.8164383561643835,0.18356164383561643,0.0,0.0,0.0,100.0,58.0,38.0,0.0,8.0,249.0,0.0,103.0,5.0
2005.0,24500.0,0.0,7.7065165,4.760876,22.0,9.6,0.0,0.04444971450181684,0.011767964503664468,0.07222004557803402,0.05265025098824992,0.0,0.44214699999999996,0.2937415,1.5,0.6,0.0,5.46846175,8.160227749999999,41.025,6.375,0.8849315068493151,0.11506849315068493,0.0,0.0,0.0,96.0,55.0,17.0,124.0,0.0,0.0,169.0,71.0,1.0
2006.0,24500.0,0.0,7.7065165,4.760876,22.0,9.6,0.0,0.04444971450181684,0.011767964503664468,0.07222004557803402,0.05265025098824992,0.0,0.411605,0.263948,1.3,0.5,0.0,3.134211,4.42366175,24.424999999999997,3.4749999999999996,0.9534246575342465,0.04657534246575343,0.0,0.0,0.0,84.0,39.0,11.0,152.0,0.0,0.0,116.0,97.0,0.0
2007.0,24500.0,0.0,7.7065165,4.760876,22.0,9.6,0.0,0.04444971450181684,0.011767964503664468,0.07222004557803402,0.05265025098824992,0.0,0.3756255,0.2420685,1.15,0.5,0.0,1.4440680000000001,0.86114175,3.9,2.0,0.9698630136986301,0.021917808219178082,0.00821917808219178,0.0,0.0,140.0,28.0,8.0,249.0,0.0,0.0,6.0,110.0,0.0
2008.0,24500.0,0.0,7.7065165,4.760876,22.0,9.6,0.0,0.04444971450181684,0.011767964503664468,0.07222004557803402,0.05265025098824992,0.0,0.3854105,0.23725449999999998,1.25,0.5,0.0,1.4440680000000001,0.86114175,3.9,2.0,0.9452054794520548,0.0547945205479452,0.0,0.0,0.0,67.0,40.0,14.0,155.0,0.0,0.0,0.0,210.0,0.0
