cbsa_code,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,"$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more","Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate, and rental and leasing","Professional, scientific, and management, and administrative, and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations",year,aqi_cluster
10420,0.08515295156412897,0.33362903209091493,0.2801586824547695,0.18860122742619795,0.11245810646398866,0.03347778061007732,0.07943538108590364,0.10200880845158183,0.1137239074404509,0.08590364516951313,0.05052468349052596,0.048042881015096156,0.037793497040246975,0.003912331249854776,0.045263378023561125,0.1629615214815159,0.02692741129725585,0.12717545367939215,0.04196970049027581,0.01915502939331273,0.0627715686502312,0.10073889908683226,0.23294200339242976,0.1022027557682924,0.04722390036480238,0.02675604712224365,0.37404733136603385,0.1716081511257755,0.2536683551362781,0.06201930896670307,0.13865685340520947,2015,2.0
10420,0.08170424195710595,0.32487138207036015,0.2834069920912664,0.19565050732340028,0.11436687655786719,0.038725541855481785,0.08832332174096322,0.09886184002529244,0.12891066849334318,0.06766080022482172,0.04923244458495802,0.04312010398004707,0.042417536094425126,0.006688837041937993,0.0491897946628594,0.1619714222702,0.034935752341818435,0.12581687966477464,0.0415317291731959,0.020339287994335528,0.053827001427725736,0.09065478055971492,0.24474469245859015,0.0906344673886548,0.052370256874557465,0.027295098141635037,0.35799062111873337,0.18172453018537219,0.25896391220067094,0.06396617566830333,0.13735476082692016,2016,0.0
10420,0.07894248799686786,0.31355890292402483,0.2850955099012961,0.2046075542459148,0.1177955449318964,0.0443339025587489,0.08387663249009616,0.10414405320759675,0.13787930116633595,0.08435021881762432,0.05157597085197143,0.048198643538139255,0.044890452914457174,0.004805879334151798,0.05179575438128911,0.156665995639267,0.03158837856152518,0.12983529585220008,0.05570283504350809,0.016992114955499543,0.05662148100472649,0.09899544362944544,0.22091450638373883,0.0940109386917234,0.050236324508850475,0.031835052014074564,0.35359079993081804,0.1723481895019181,0.2554090951620815,0.07128295713269046,0.14736895827249194,2017,0.0
10420,0.07808217215170181,0.29606088706293204,0.29389921618960474,0.20315612135653036,0.12880160323923104,0.03771547219241649,0.07987625590501804,0.09710009615250624,0.14041052939619014,0.09592954390267694,0.05700519780939507,0.05978525940273965,0.04991917615417845,0.0038568822195234214,0.0558319053719077,0.15649070854614117,0.02653790059170285,0.1167157441758583,0.04953778413659629,0.01537207406544777,0.06499026768038065,0.10361731742889306,0.23545558901329253,0.09602278083703494,0.043509846001985285,0.03206119993123603,0.38566326728665146,0.17462165954072323,0.22078501832781558,0.06898301419088655,0.14994704065392314,2018,0.0
10420,0.07646538209185248,0.3219088342963897,0.2840134003487034,0.20054329052552833,0.11706909273752608,0.04754469677609077,0.07624795639373072,0.10797592833112198,0.122686392645468,0.08071150756003038,0.05252286913568145,0.057049435141975934,0.05766207941970334,0.0024174668340515046,0.05982311494135876,0.14735237901356044,0.03294258021465975,0.11711849263167419,0.0461156538752983,0.015618814960585394,0.05872889311120913,0.09966749228107082,0.23562808898539905,0.10551182438163743,0.049174951085174,0.029900247684321243,0.3684700121014714,0.1770547054366143,0.22253135638267793,0.07394338320949118,0.1580005428697452,2019,0.0
10500,0.2145302901765181,0.32363011948444864,0.276551815775218,0.11523247851017508,0.07005529605364023,0.04681395662131214,0.09969015222955678,0.11188198841438772,0.08727940185908663,0.041240064663882525,0.024383672369661862,0.018893978175939647,0.02296914993937761,0.020402438844353898,0.09071851425365753,0.13019472371082275,0.03622835378006112,0.10689874071777611,0.05608456235144751,0.013847675568743818,0.05698510415282637,0.05756086038649483,0.22142994227674684,0.06677296012519007,0.0662119668718721,0.07666415696000708,0.30016091648582016,0.13801910329657352,0.2463498531083455,0.009773092992013227,0.3056970341172476,2005,0.0
10500,0.1920549434260586,0.31528237561144323,0.3033845545728544,0.12005533870250507,0.06922278768713869,0.04099218417868472,0.08298178488505183,0.079711566761503,0.07837077733084796,0.0592236502174695,0.023136793224108047,0.025376892638739004,0.010791719807711174,0.02595381377286337,0.08459075682566033,0.12427000266801055,0.03567723001215427,0.08724394509827173,0.07454125040761272,0.029555628020039724,0.03972371268490795,0.06401743100228263,0.23079773515548574,0.06332078380221148,0.05639877864405775,0.08390893190644176,0.29225091157027244,0.1648089407998103,0.26235437109062343,0.008092965345507366,0.2724928111937865,2006,0.0
10500,0.201137569846388,0.33575333960865994,0.28991007590474854,0.10468446456109431,0.06851455007910917,0.06268818796584234,0.08424239432680125,0.07682182404528029,0.09403228194876351,0.04218701153396844,0.020517630024515853,0.01801668394293894,0.019744311170344045,0.026284510644700217,0.0634619724667118,0.12143233280674039,0.03380726698262243,0.11180320469419995,0.07963589859324456,0.03559768299104792,0.0444293989317686,0.06919431279620854,0.22581809975174905,0.07925976077634846,0.043030166252915066,0.06624539231174302,0.2875347927480629,0.20269314676897615,0.21152486270969684,0.008906943504099903,0.2893402542691642,2007,0.0
10500,0.20314292938133302,0.3374662076745045,0.29513585001069687,0.09841103137094735,0.06584398156251824,0.05330661980851658,0.06458870477723219,0.09902616064243838,0.09580739986533755,0.04154828962278095,0.03389552165273513,0.027540111342847288,0.026308442678140344,0.027580703663402248,0.05521944142183533,0.11854914762422923,0.0466303953572724,0.11062749365252085,0.06701487123685165,0.0057453754080522305,0.05439245556764599,0.06936525208560029,0.25696046427276026,0.08306129851287632,0.03357272397533551,0.0712803772216177,0.3105114254624592,0.18731955023576352,0.24866158868335148,0.02096481682988756,0.23254261878853827,2008,2.0
10500,0.22606725117264037,0.2970293110614127,0.3012052961782809,0.09917469867595544,0.07652344291171057,0.05103076487912015,0.0732433736543485,0.08660421623600273,0.12026422189314653,0.031164206918354104,0.016555464967305037,0.012512271010465715,0.015340842914427381,0.024265426433760052,0.056572664063836736,0.11680069685327195,0.023798783617726204,0.11214982345346794,0.04423773896000871,0.010515018121296023,0.042277839132666556,0.08359128311219649,0.2711661403972686,0.09332856320676944,0.04736424582743549,0.07393177682029585,0.2946538288043056,0.1755976916735367,0.26077556036024824,0.01998786728678312,0.24898505187512637,2009,2.0
10500,0.2272009550951244,0.29541515828390974,0.3191866286682585,0.08757606100284988,0.07062119694985751,0.04876956009491728,0.0797670212236364,0.09534872143769808,0.08242205001410484,0.054079617675854175,0.014420125118231751,0.02080878814529645,0.0145694704876956,0.03904739684021065,0.0377974801679888,0.09697686820878608,0.01893207119525365,0.13362442503833077,0.06269582027864809,0.013015798946736884,0.03548096793547097,0.07886140923938405,0.2817978801413239,0.08141123925071662,0.04759682687820812,0.0727618158789414,0.2948803413105793,0.18025464969002067,0.2556162922471835,0.09876008266115592,0.1704886340910606,2010,2.0
10500,0.2319890173295398,0.350162153558425,0.2838881040966157,0.07511788464216788,0.058842840373251624,0.03102433348163866,0.07729559533180465,0.07727848317875355,0.08821314897840446,0.035216810979157395,0.03655155891714296,0.010301516136760327,0.012988124165782539,0.017310569990477486,0.04453475717589444,0.08655284995238743,0.027938375731193035,0.14287171813358726,0.05502652700312883,0.023619235478166235,0.03761393007754047,0.09854101482791457,0.24785743436267174,0.08175758400217657,0.06856210039450415,0.06781390287035778,0.28562440484287854,0.19500748197524145,0.27151067881920826,0.08595769283090736,0.1618997415317644,2011,2.0
10500,0.20077483120475068,0.294486699747824,0.320812657610022,0.10732734076303588,0.07659847067436752,0.040849928075009964,0.05958508812977695,0.08960293939236381,0.08681259640548362,0.04414287942598658,0.03214960397927174,0.02150817171874729,0.026430267422312345,0.024906433042982058,0.05363946092006109,0.1020593122199285,0.018142758840608897,0.10984676837352936,0.04180722689357703,0.024201533994595775,0.04600305456254301,0.08342983736971955,0.24904754711914473,0.11380762969303325,0.061057684238792945,0.07205075273148381,0.302166725408254,0.18896329489955188,0.25146434385646915,0.09324807411509994,0.164157561720625,2012,2.0
